day,temp,rain,avg_rain,humidity,wind,day_of_week,month,year,working_day
2015-07-18,16.21,0.0,0.0,47.9642857143,2.95571428571,5.0,7.0,2015.0,0.0
2015-07-19,15.4440559441,0.518881118881,3.19230769231,76.1958041958,3.38811188811,6.0,7.0,2015.0,0.0
2015-07-20,16.3609022556,0.23984962406,3.2992481203,97.3082706767,2.68120300752,0.0,7.0,2015.0,1.0
2015-07-21,18.4965034965,0.0,0.453146853147,75.034965035,1.77412587413,1.0,7.0,2015.0,1.0
2015-07-22,16.1188405797,0.284782608696,2.47971014493,76.9275362319,3.68550724638,2.0,7.0,2015.0,1.0
2015-07-23,17.9725925926,0.131851851852,2.1037037037,74.5851851852,3.86592592593,3.0,7.0,2015.0,1.0
2015-07-24,15.5313868613,0.0,0.47299270073,61.2335766423,3.98832116788,4.0,7.0,2015.0,1.0
2015-07-25,15.3767605634,0.0,0.0,54.9788732394,2.8161971831,5.0,7.0,2015.0,0.0
2015-07-26,17.3798611111,0.0,0.0,49.0,3.47083333333,6.0,7.0,2015.0,0.0
2015-07-27,16.6172661871,0.0935251798561,1.12517985612,63.8057553957,3.67338129496,0.0,7.0,2015.0,1.0
2015-07-28,18.8381294964,0.28273381295,1.81870503597,81.8776978417,2.8381294964,1.0,7.0,2015.0,1.0
2015-07-29,19.0267605634,0.012676056338,1.01338028169,77.1971830986,5.35915492958,2.0,7.0,2015.0,1.0
2015-07-30,18.8871428571,0.0,0.0,53.6357142857,3.70214285714,3.0,7.0,2015.0,1.0
2015-07-31,21.2496503497,0.301398601399,3.91608391608,63.2587412587,4.84965034965,4.0,7.0,2015.0,1.0
2015-08-01,22.4345070423,0.0,0.95,41.5704225352,4.90985915493,5.0,8.0,2015.0,0.0
2015-08-02,21.2729166667,0.0,0.0,44.9097222222,8.08472222222,6.0,8.0,2015.0,0.0
2015-08-03,21.1111111111,0.0,0.0,41.380952381,4.79920634921,0.0,8.0,2015.0,1.0
2015-08-04,22.7180555556,0.0,0.0,50.4027777778,5.30972222222,1.0,8.0,2015.0,1.0
2015-08-05,22.1583333333,0.0125,0.03125,61.9652777778,6.18541666667,2.0,8.0,2015.0,1.0
2015-08-06,19.4739726027,0.0,0.0,50.5753424658,9.81164383562,3.0,8.0,2015.0,1.0
2015-08-07,19.6333333333,0.0,0.0,47.3888888889,10.9916666667,4.0,8.0,2015.0,1.0
2015-08-08,18.6125,0.0,0.0,61.1111111111,4.67083333333,5.0,8.0,2015.0,0.0
2015-08-09,17.9569444444,0.0,0.0,59.9444444444,4.17291666667,6.0,8.0,2015.0,0.0
2015-08-10,18.5659722222,0.0,0.0,69.2152777778,6.63958333333,0.0,8.0,2015.0,1.0
2015-08-11,18.5144827586,0.0,0.0,54.0551724138,3.92482758621,1.0,8.0,2015.0,1.0
2015-08-12,19.2201388889,0.0,0.0,75.0208333333,4.32847222222,2.0,8.0,2015.0,1.0
2015-08-13,22.2527027027,0.0,0.0,72.6351351351,5.87635135135,3.0,8.0,2015.0,1.0
2015-08-14,21.3620689655,0.0,0.0,57.2344827586,6.18206896552,4.0,8.0,2015.0,1.0
2015-08-15,21.1952380952,0.0,0.0,49.4761904762,5.24149659864,5.0,8.0,2015.0,0.0
2015-08-16,22.3463087248,0.0,0.0,52.4362416107,4.64697986577,6.0,8.0,2015.0,0.0
2015-08-17,23.9284722222,0.0,0.0,46.4583333333,7.67013888889,0.0,8.0,2015.0,1.0
2015-08-18,24.4013888889,0.0104166666667,0.14375,48.1944444444,4.075,1.0,8.0,2015.0,1.0
2015-08-19,24.1117241379,0.0,0.0393103448276,55.5655172414,2.20344827586,2.0,8.0,2015.0,1.0
2015-08-20,24.2006944444,0.0,0.0,53.5694444444,2.1375,3.0,8.0,2015.0,1.0
2015-08-21,24.6531034483,0.0,0.0,56.0275862069,4.94344827586,4.0,8.0,2015.0,1.0
2015-08-22,24.2763888889,0.0,0.0,66.5555555556,3.06180555556,5.0,8.0,2015.0,0.0
2015-08-23,23.5659722222,0.0,0.0,80.2777777778,1.14027777778,6.0,8.0,2015.0,0.0
2015-08-24,23.26,0.0,0.0,73.0482758621,3.53586206897,0.0,8.0,2015.0,1.0
2015-08-25,21.9335616438,0.0,0.0,71.301369863,2.28424657534,1.0,8.0,2015.0,1.0
2015-08-26,20.5737931034,0.0,0.0,69.2206896552,4.34827586207,2.0,8.0,2015.0,1.0
2015-08-27,18.7657534247,0.0,0.0,63.0342465753,6.50684931507,3.0,8.0,2015.0,1.0
2015-08-28,19.6673611111,0.0,0.0,66.7916666667,10.1138888889,4.0,8.0,2015.0,1.0
2015-08-29,19.9310344828,0.0,0.0,54.9862068966,7.76275862069,5.0,8.0,2015.0,0.0
2015-08-30,20.551369863,0.0,0.0,46.3082191781,7.57739726027,6.0,8.0,2015.0,0.0
2015-08-31,20.7897260274,0.0,0.0,49.4863013699,9.90753424658,0.0,8.0,2015.0,1.0
2015-09-01,15.7093959732,0.0,0.0,58.6241610738,8.00872483221,1.0,9.0,2015.0,1.0
2015-09-02,14.8310344828,0.0,0.0,61.5034482759,3.00275862069,2.0,9.0,2015.0,1.0
2015-09-03,18.945,0.0,0.0,63.7142857143,4.07857142857,3.0,9.0,2015.0,1.0
2015-09-04,12.8923611111,0.0,0.0,52.9097222222,2.29027777778,4.0,9.0,2015.0,1.0
2015-09-05,12.8034722222,0.0,0.0,54.6736111111,5.59236111111,5.0,9.0,2015.0,0.0
2015-09-06,19.7756944444,0.0,0.0,50.7847222222,3.16527777778,6.0,9.0,2015.0,0.0
2015-09-07,20.5048611111,0.0,0.0,45.5486111111,12.0194444444,0.0,9.0,2015.0,1.0
2015-09-08,19.3566433566,0.0,0.0,54.965034965,6.40909090909,1.0,9.0,2015.0,1.0
2015-09-09,17.9629370629,0.0,0.0,60.2797202797,3.38251748252,2.0,9.0,2015.0,1.0
2015-09-10,20.4978873239,0.0,0.0,69.2112676056,6.03521126761,3.0,9.0,2015.0,1.0
2015-09-11,17.1638297872,0.0,0.0,71.4539007092,4.57872340426,4.0,9.0,2015.0,1.0
2015-09-12,18.2253521127,0.0,0.0,88.5633802817,6.38309859155,5.0,9.0,2015.0,0.0
2015-09-13,15.9077464789,0.0,0.0,67.985915493,1.98661971831,6.0,9.0,2015.0,0.0
2015-09-14,19.1439716312,0.0,0.0,80.0638297872,4.35815602837,0.0,9.0,2015.0,1.0
2015-09-15,16.81875,0.0,0.0,67.0486111111,5.90833333333,1.0,9.0,2015.0,1.0
2015-09-16,17.2648275862,0.0,0.0,65.2620689655,2.66206896552,2.0,9.0,2015.0,1.0
2015-09-17,16.9881944444,0.0,0.0,63.5902777778,6.77013888889,3.0,9.0,2015.0,1.0
2015-09-18,21.5517482517,0.0,0.0,55.8251748252,5.16013986014,4.0,9.0,2015.0,1.0
2015-09-19,20.8581560284,0.0,0.0,49.4609929078,6.55177304965,5.0,9.0,2015.0,0.0
2015-09-20,20.7868055556,0.0,0.0,65.9513888889,6.96944444444,6.0,9.0,2015.0,0.0
2015-09-21,13.5273381295,0.0,0.0,61.0647482014,2.2618705036,0.0,9.0,2015.0,1.0
2015-09-22,11.735915493,0.0,0.0,57.5211267606,1.61478873239,1.0,9.0,2015.0,1.0
2015-09-23,15.5964788732,0.0,0.0,58.1830985915,3.4823943662,2.0,9.0,2015.0,1.0
2015-09-24,14.0325396825,0.0,0.0,52.9682539683,2.02222222222,3.0,9.0,2015.0,1.0
2015-09-25,10.3979310345,0.0,0.0,43.324137931,2.76896551724,4.0,9.0,2015.0,1.0
2015-09-26,4.03333333333,0.0,0.0,63.7083333333,0.0,5.0,9.0,2015.0,0.0
2015-09-30,20.8582608696,0.0,0.0,60.3739130435,8.08347826087,2.0,9.0,2015.0,1.0
2015-10-01,15.0254098361,0.0,0.0,91.893442623,7.96803278689,3.0,10.0,2015.0,1.0
2015-10-02,9.52307692308,0.0,0.0,88.2797202797,4.33356643357,4.0,10.0,2015.0,1.0
2015-10-03,9.17816901408,0.0725352112676,0.901408450704,83.7112676056,7.03521126761,5.0,10.0,2015.0,0.0
2015-10-04,7.4485915493,0.012676056338,0.388028169014,56.5915492958,2.46338028169,6.0,10.0,2015.0,0.0
2015-10-05,9.94965034965,0.0125874125874,0.188811188811,58.2027972028,1.12587412587,0.0,10.0,2015.0,1.0
2015-10-06,11.8034722222,0.0,0.0395833333333,62.1875,2.05486111111,1.0,10.0,2015.0,1.0
2015-10-07,10.0744680851,0.0,0.0,65.2269503546,2.11773049645,2.0,10.0,2015.0,1.0
2015-10-08,12.1404255319,0.0,0.0,43.1914893617,6.10992907801,3.0,10.0,2015.0,1.0
2015-10-09,7.36805555556,0.0263888888889,0.0298611111111,54.3055555556,1.60486111111,4.0,10.0,2015.0,1.0
2015-10-10,9.13546099291,0.644680851064,9.24042553191,50.8014184397,12.5255319149,5.0,10.0,2015.0,0.0
2015-10-11,8.40928571429,0.0128571428571,1.59214285714,28.9642857143,15.6292857143,6.0,10.0,2015.0,0.0
2015-10-12,13.4943262411,0.0,0.0382978723404,52.5886524823,7.56170212766,0.0,10.0,2015.0,1.0
2015-10-13,14.6272727273,0.680991735537,3.3173553719,86.6446280992,2.64462809917,1.0,10.0,2015.0,1.0
2015-10-14,18.0965034965,0.0125874125874,1.95034965035,68.2867132867,11.2272727273,2.0,10.0,2015.0,1.0
2015-10-15,11.5485294118,0.0,0.0419117647059,41.3014705882,6.39117647059,3.0,10.0,2015.0,1.0
2015-10-16,10.1312056738,0.278014184397,0.709929078014,50.6312056738,11.0645390071,4.0,10.0,2015.0,1.0
2015-10-17,7.89014084507,0.012676056338,0.902112676056,43.0985915493,7.25422535211,5.0,10.0,2015.0,0.0
2015-10-18,6.18368794326,0.0,0.0,41.1631205674,7.18014184397,6.0,10.0,2015.0,0.0
2015-10-19,2.73846153846,0.223776223776,2.37622377622,40.9160839161,4.58881118881,0.0,10.0,2015.0,1.0
2015-10-20,6.67173913043,0.0391304347826,1.08405797101,38.9565217391,18.4362318841,1.0,10.0,2015.0,1.0
2015-10-21,7.05766423358,0.0,0.153284671533,25.3503649635,12.2715328467,2.0,10.0,2015.0,1.0
2015-10-22,2.46041666667,0.0597222222222,0.190277777778,56.0902777778,2.64027777778,3.0,10.0,2015.0,1.0
2015-10-23,9.72027972028,0.182517482517,3.0972027972,67.0769230769,7.1972027972,4.0,10.0,2015.0,1.0
2015-10-24,4.25563380282,0.0232394366197,0.574647887324,58.8521126761,1.02746478873,5.0,10.0,2015.0,0.0
2015-10-25,8.6661971831,0.0154929577465,0.0556338028169,51.0492957746,6.24295774648,6.0,10.0,2015.0,0.0
2015-10-26,7.70234375,0.253125,0.9796875,69.4765625,5.684375,0.0,10.0,2015.0,1.0
2015-10-27,3.23868613139,0.0,0.183941605839,26.102189781,10.298540146,1.0,10.0,2015.0,1.0
2015-10-28,5.19926470588,0.0183823529412,0.430147058824,22.9705882353,8.88455882353,2.0,10.0,2015.0,1.0
2015-10-29,9.81458333333,0.584027777778,6.06736111111,74.0763888889,9.37916666667,3.0,10.0,2015.0,1.0
2015-10-30,11.3819444444,0.234027777778,4.02222222222,36.9375,24.2819444444,4.0,10.0,2015.0,1.0
2015-10-31,4.5951048951,0.0363636363636,0.840559440559,23.4195804196,14.0734265734,5.0,10.0,2015.0,0.0
2015-11-01,5.29586206897,0.168965517241,0.49724137931,50.0206896552,2.81034482759,6.0,11.0,2015.0,0.0
2015-11-02,9.15586206897,0.0751724137931,1.12689655172,74.1172413793,9.84,0.0,11.0,2015.0,1.0
2015-11-03,4.025,0.0694444444444,0.585416666667,75.4166666667,0.136111111111,1.0,11.0,2015.0,1.0
2015-11-04,4.85416666667,0.0125,0.29375,70.1805555556,2.81527777778,2.0,11.0,2015.0,1.0
2015-11-05,3.06214285714,0.0107142857143,0.137142857143,62.1285714286,1.18357142857,3.0,11.0,2015.0,1.0
2015-11-06,8.7609929078,0.0,0.0510638297872,60.609929078,3.28014184397,4.0,11.0,2015.0,1.0
2015-11-07,12.7628571429,0.0128571428571,0.111428571429,53.9285714286,14.4164285714,5.0,11.0,2015.0,0.0
2015-11-08,4.6219858156,0.0468085106383,0.568794326241,18.5602836879,19.5134751773,6.0,11.0,2015.0,0.0
2015-11-09,5.93247863248,0.0,0.277777777778,23.3247863248,14.1572649573,0.0,11.0,2015.0,1.0
2015-11-10,8.58785714286,0.0,0.0,40.6785714286,10.8971428571,1.0,11.0,2015.0,1.0
2015-11-11,4.79034482759,0.0,0.0,51.9448275862,6.68896551724,2.0,11.0,2015.0,1.0
2015-11-12,4.84820143885,0.0,0.0,43.6043165468,2.77050359712,3.0,11.0,2015.0,1.0
2015-11-13,7.96956521739,0.496376811594,6.59710144928,83.4637681159,7.62391304348,4.0,11.0,2015.0,1.0
2015-11-14,7.20763888889,0.127777777778,3.38055555556,87.2708333333,9.25694444444,5.0,11.0,2015.0,0.0
2015-11-15,3.94154929577,0.0774647887324,1.87746478873,60.7253521127,15.7704225352,6.0,11.0,2015.0,0.0
2015-11-16,3.23006993007,0.0188811188811,0.395804195804,43.2587412587,11.6538461538,0.0,11.0,2015.0,1.0
2015-11-17,1.62054794521,0.041095890411,0.383561643836,52.0821917808,2.33698630137,1.0,11.0,2015.0,1.0
2015-11-18,0.607638888889,0.0,0.0520833333333,46.6736111111,1.39375,2.0,11.0,2015.0,1.0
2015-11-19,1.31180555556,0.0,0.0,44.0347222222,2.36805555556,3.0,11.0,2015.0,1.0
2015-11-20,5.56319444444,0.0,0.0,43.9305555556,8.18055555556,4.0,11.0,2015.0,1.0
2015-11-21,6.7796875,0.10703125,0.7453125,64.8125,4.90234375,5.0,11.0,2015.0,0.0
2015-11-22,9.95703703704,0.302962962963,3.52518518519,98.2740740741,9.58222222222,6.0,11.0,2015.0,0.0
2015-11-23,11.5433823529,1.97573529412,14.9213235294,81.8970588235,9.31691176471,0.0,11.0,2015.0,1.0
2015-11-24,-0.434722222222,0.06875,6.38888888889,61.2083333333,12.3444444444,1.0,11.0,2015.0,1.0
2015-11-25,-1.93194444444,0.0,0.0868055555556,30.2708333333,10.3527777778,2.0,11.0,2015.0,1.0
2015-11-26,-1.59517241379,0.0,0.0,40.2965517241,7.45724137931,3.0,11.0,2015.0,1.0
2015-11-27,8.82986111111,0.0,0.0,41.7569444444,18.1576388889,4.0,11.0,2015.0,1.0
2015-11-28,4.43566433566,0.232867132867,3.58671328671,71.1748251748,8.49300699301,5.0,11.0,2015.0,0.0
2015-11-29,-0.920138888889,0.0,0.972222222222,45.625,4.86527777778,6.0,11.0,2015.0,0.0
2015-11-30,-4.91428571429,0.0,0.0,40.6530612245,2.19387755102,0.0,11.0,2015.0,1.0
2015-12-01,-1.43333333333,0.0,0.0,32.3680555556,13.4055555556,1.0,12.0,2015.0,1.0
2015-12-02,4.26333333333,0.0,0.0,50.3866666667,4.18866666667,2.0,12.0,2015.0,1.0
2015-12-03,5.73517241379,0.505517241379,5.01517241379,96.3172413793,5.94896551724,3.0,12.0,2015.0,1.0
2015-12-04,-0.449315068493,0.134246575342,2.36575342466,86.4315068493,3.40890410959,4.0,12.0,2015.0,1.0
2015-12-05,-0.0743243243243,0.0,0.0,54.9009009009,0.128828828829,5.0,12.0,2015.0,0.0
2015-12-06,4.21958041958,0.23006993007,4.46433566434,53.1538461538,9.82937062937,6.0,12.0,2015.0,0.0
2015-12-07,4.93071428571,0.0,1.08,58.0357142857,10.5857142857,0.0,12.0,2015.0,1.0
2015-12-08,-0.0111888111888,0.0,0.0,48.4895104895,1.82937062937,1.0,12.0,2015.0,1.0
2015-12-09,1.87986111111,0.0125,0.15625,56.4236111111,3.91180555556,2.0,12.0,2015.0,1.0
2015-12-10,3.33611111111,0.0,0.0520833333333,60.0347222222,2.28958333333,3.0,12.0,2015.0,1.0
2015-12-11,6.57724137931,0.0227586206897,0.0268965517241,57.5655172414,4.00068965517,4.0,12.0,2015.0,1.0
2015-12-12,8.23916083916,0.0468531468531,0.238461538462,82.986013986,9.49230769231,5.0,12.0,2015.0,0.0
2015-12-13,3.76597222222,0.0,0.0,46.7847222222,9.60277777778,6.0,12.0,2015.0,0.0
2015-12-14,0.525517241379,0.0,0.0,38.475862069,1.13103448276,0.0,12.0,2015.0,1.0
2015-12-15,-0.126896551724,0.315862068966,1.5,62.5310344828,14.3420689655,1.0,12.0,2015.0,1.0
2015-12-16,0.572027972028,0.248251748252,2.84335664336,94.6433566434,2.04125874126,2.0,12.0,2015.0,1.0
2015-12-17,-1.48819444444,0.0,0.920138888889,63.8263888889,2.3125,3.0,12.0,2015.0,1.0
2015-12-18,4.5375,0.350694444444,5.18958333333,89.9930555556,7.25902777778,4.0,12.0,2015.0,1.0
2015-12-19,1.9404109589,0.317808219178,4.70273972603,76.2123287671,17.8863013699,5.0,12.0,2015.0,0.0
2015-12-20,-3.18046875,0.72734375,6.584375,25.171875,29.52734375,6.0,12.0,2015.0,0.0
2015-12-21,-1.9514084507,0.0,1.81408450704,35.0563380282,10.6654929577,0.0,12.0,2015.0,1.0
2015-12-22,0.639455782313,0.0598639455782,0.513605442177,65.4217687075,4.27619047619,1.0,12.0,2015.0,1.0
2015-12-23,1.19236111111,0.501388888889,6.04375,92.6527777778,4.52638888889,2.0,12.0,2015.0,1.0
2015-12-24,3.79097222222,0.495138888889,6.50902777778,96.2777777778,8.26875,3.0,12.0,2015.0,1.0
2015-12-25,8.05594405594,0.0,2.04545454545,54.4405594406,10.558041958,4.0,12.0,2015.0,1.0
2015-12-26,1.86478873239,0.0,0.0,39.9014084507,6.9176056338,5.0,12.0,2015.0,0.0
2015-12-27,-0.786713286713,0.0,0.0,44.3706293706,5.4972027972,6.0,12.0,2015.0,0.0
2015-12-28,-5.7,0.0,0.0,60.7777777778,6.95555555556,0.0,12.0,2015.0,1.0
2015-12-29,-8.70068493151,0.0,0.0,41.8767123288,7.06575342466,1.0,12.0,2015.0,1.0
2015-12-30,-5.05684931507,0.0,0.0,54.3150684932,4.49863013699,2.0,12.0,2015.0,1.0
2015-12-31,-0.446853146853,0.0909090909091,0.645454545455,64.986013986,1.49370629371,3.0,12.0,2015.0,1.0
2016-01-01,-0.963448275862,0.0103448275862,0.396551724138,55.2206896552,12.0068965517,4.0,1.0,2016.0,1.0
2016-01-02,-0.83724137931,0.0248275862069,0.358620689655,34.3655172414,17.5896551724,5.0,1.0,2016.0,0.0
2016-01-03,-0.255172413793,0.0206896551724,0.238620689655,41.8551724138,11.8379310345,6.0,1.0,2016.0,0.0
2016-01-04,-2.39230769231,0.0,0.0669230769231,69.3615384615,0.0,0.0,1.0,2016.0,1.0
2016-01-05,-8.225,0.00833333333333,0.00833333333333,48.2083333333,0.734722222222,1.0,1.0,2016.0,1.0
2016-01-06,-5.02777777778,0.0694444444444,1.09166666667,27.4236111111,23.3611111111,2.0,1.0,2016.0,1.0
2016-01-07,-1.84137931034,0.0,0.258620689655,31.7862068966,14.6675862069,3.0,1.0,2016.0,1.0
2016-01-08,-4.28661971831,0.0,0.0,41.5704225352,2.16690140845,4.0,1.0,2016.0,1.0
2016-01-09,-3.75944055944,0.0,0.0,37.8951048951,2.10769230769,5.0,1.0,2016.0,0.0
2016-01-10,-0.184615384615,0.0,0.0,42.8671328671,5.5979020979,6.0,1.0,2016.0,0.0
2016-01-11,5.57153284672,0.516058394161,6.56423357664,63.0802919708,16.2897810219,0.0,1.0,2016.0,1.0
2016-01-12,-5.07810218978,0.0,2.22481751825,14.6861313869,16.898540146,1.0,1.0,2016.0,1.0
2016-01-13,-2.41703703704,0.107407407407,0.685925925926,52.237037037,17.2185185185,2.0,1.0,2016.0,1.0
2016-01-14,-6.77593984962,0.148120300752,2.16015037594,34.2406015038,33.2511278195,3.0,1.0,2016.0,1.0
2016-01-15,-9.10661764706,0.346323529412,3.66764705882,25.4485294118,31.6882352941,4.0,1.0,2016.0,1.0
2016-01-16,-7.78201438849,0.0,0.915107913669,37.0791366906,7.26618705036,5.0,1.0,2016.0,0.0
2016-01-17,-2.87109375,0.0,0.0,55.2578125,6.32109375,6.0,1.0,2016.0,0.0
2016-01-18,-5.88461538462,13.0685314685,0.0,44.5804195804,12.4062937063,0.0,1.0,2016.0,1.0
2016-01-19,-10.0785714286,0.0228571428571,0.265,37.85,23.7614285714,1.0,1.0,2016.0,1.0
2016-01-20,-5.5035971223,0.0438848920863,0.425179856115,38.7553956835,22.1115107914,2.0,1.0,2016.0,1.0
2016-01-21,-6.81726618705,0.0,0.23381294964,31.5251798561,15.8323741007,3.0,1.0,2016.0,1.0
2016-01-22,-7.06028368794,0.0,0.0,35.7021276596,12.2737588652,4.0,1.0,2016.0,1.0
2016-01-23,-6.77753623188,0.0,0.0,39.5144927536,3.15144927536,5.0,1.0,2016.0,0.0
2016-01-24,-4.75683453237,0.0,0.0,35.9208633094,8.03741007194,6.0,1.0,2016.0,0.0
2016-01-25,-6.35629139073,0.0,0.0,36.298013245,1.96225165563,0.0,1.0,2016.0,1.0
2016-01-26,-5.36376811594,0.0130434782609,0.0152173913043,44.2101449275,6.47463768116,1.0,1.0,2016.0,1.0
2016-01-27,3.52695035461,0.0,0.0510638297872,46.3475177305,15.0375886525,2.0,1.0,2016.0,1.0
2016-01-28,-3.16453900709,0.0,0.0,27.4397163121,3.5,3.0,1.0,2016.0,1.0
2016-01-29,-0.128776978417,3.89784172662,0.0,58.8273381295,5.26258992806,4.0,1.0,2016.0,1.0
2016-01-30,-1.95190839695,0.0,0.0,72.2900763359,0.0,5.0,1.0,2016.0,0.0
2016-01-31,-0.892592592593,0.134814814815,0.876296296296,63.0666666667,0.811851851852,6.0,1.0,2016.0,0.0
2016-02-01,3.46312056738,0.0524822695035,1.2475177305,60.4113475177,5.02836879433,0.0,2.0,2016.0,1.0
2016-02-02,-1.58396946565,0.0,0.263358778626,25.2977099237,6.24122137405,1.0,2.0,2016.0,1.0
2016-02-03,-8.9303030303,0.0,0.0,43.1136363636,1.43560606061,2.0,2.0,2016.0,1.0
2016-02-04,5.17330508475,0.202542372881,2.25381355932,79.1186440678,7.64661016949,3.0,2.0,2016.0,1.0
2016-02-05,0.725157232704,0.0,1.17735849057,96.8679245283,0.64465408805,4.0,2.0,2016.0,1.0
2016-02-06,-5.11739130435,0.0108695652174,0.102173913043,67.3623188406,0.0,5.0,2.0,2016.0,0.0
2016-02-07,-2.55357142857,0.297857142857,2.08642857143,46.2214285714,5.63214285714,6.0,2.0,2016.0,0.0
2016-02-08,-7.59060402685,0.0,1.5744966443,34.711409396,11.0946308725,0.0,2.0,2016.0,1.0
2016-02-09,-3.95362318841,0.0,0.0,57.0507246377,12.7297101449,1.0,2.0,2016.0,1.0
2016-02-10,-3.91223021583,0.0,0.0,48.8848920863,7.86474820144,2.0,2.0,2016.0,1.0
2016-02-11,-5.9156462585,0.0510204081633,0.373469387755,41.0340136054,1.15714285714,3.0,2.0,2016.0,1.0
2016-02-12,-8.42152777778,0.0,0.261805555556,39.3680555556,12.6694444444,4.0,2.0,2016.0,1.0
2016-02-13,-11.2789473684,0.0,0.0,28.007518797,4.47518796992,5.0,2.0,2016.0,0.0
2016-02-14,-7.78791946309,0.0,0.0,31.8389261745,5.08791946309,6.0,2.0,2016.0,0.0
2016-02-15,-14.1312138728,0.0260115606936,0.0381502890173,23.5664739884,22.4462427746,0.0,2.0,2016.0,1.0
2016-02-16,-1.40465116279,0.0496124031008,0.460465116279,41.6201550388,7.67519379845,1.0,2.0,2016.0,1.0
2016-02-17,7.82333333333,0.1175,1.77583333333,69.4166666667,10.0858333333,2.0,2.0,2016.0,1.0
2016-02-18,-1.84135338346,0.0,0.769172932331,58.5413533835,1.78796992481,3.0,2.0,2016.0,1.0
2016-02-19,-4.05259259259,0.0133333333333,0.113333333333,32.8666666667,4.2837037037,4.0,2.0,2016.0,1.0
2016-02-20,-4.55820895522,0.0,0.060447761194,37.5895522388,3.25447761194,5.0,2.0,2016.0,0.0
2016-02-21,3.49179104478,0.228358208955,2.68582089552,69.328358209,6.52686567164,6.0,2.0,2016.0,0.0
2016-02-22,-1.56030534351,0.0,1.23969465649,48.9847328244,5.92213740458,0.0,2.0,2016.0,1.0
2016-02-23,-7.89923076923,0.0,0.0,28.8230769231,3.70769230769,1.0,2.0,2016.0,1.0
2016-02-24,-5.19847328244,0.0114503816794,0.0320610687023,45.8473282443,5.11145038168,2.0,2.0,2016.0,1.0
2016-02-25,9.20151515152,0.183333333333,1.02575757576,94.4772727273,8.49696969697,3.0,2.0,2016.0,1.0
2016-02-26,4.39090909091,0.0568181818182,1.12878787879,58.3484848485,18.5893939394,4.0,2.0,2016.0,1.0
2016-02-27,-4.89492753623,0.0,0.105072463768,23.768115942,15.3166666667,5.0,2.0,2016.0,0.0
2016-02-28,-0.943795620438,0.0,0.0,30.2408759124,12.8839416058,6.0,2.0,2016.0,0.0
2016-02-29,3.70320512821,0.0,0.0,29.1602564103,9.65512820513,0.0,2.0,2016.0,1.0
2016-03-01,2.07902097902,0.102097902098,1.58321678322,40.7342657343,12.7979020979,1.0,3.0,2016.0,1.0
2016-03-02,-0.715447154472,0.0268292682927,0.666666666667,39.4552845528,8.40894308943,2.0,3.0,2016.0,1.0
2016-03-03,-4.22374100719,0.377697841727,1.28057553957,50.4460431655,20.9762589928,3.0,3.0,2016.0,1.0
2016-03-04,-9.72957746479,0.0,0.0,15.7394366197,14.7788732394,4.0,3.0,2016.0,1.0
2016-03-05,-5.00985915493,0.019014084507,0.0654929577465,41.0704225352,10.5816901408,5.0,3.0,2016.0,0.0
2016-03-06,-5.9950310559,0.0,0.0614906832298,29.0,6.79068322981,6.0,3.0,2016.0,0.0
2016-03-07,-3.64868421053,0.0,0.0,31.125,5.10723684211,0.0,3.0,2016.0,1.0
2016-03-08,0.589208633094,0.0,0.0,35.4604316547,5.04676258993,1.0,3.0,2016.0,1.0
2016-03-09,-4.42463768116,0.0,0.0,46.4565217391,2.29492753623,2.0,3.0,2016.0,1.0
2016-03-10,0.229696969697,0.270909090909,2.63454545455,51.4121212121,2.48363636364,3.0,3.0,2016.0,1.0
2016-03-11,-2.16858237548,0.0114942528736,0.666666666667,37.4674329502,2.72490421456,4.0,3.0,2016.0,1.0
2016-03-12,-2.25656565657,0.0166666666667,0.0883838383838,33.7878787879,4.72828282828,5.0,3.0,2016.0,0.0
2016-03-13,0.829166666667,0.123611111111,1.18888888889,41.7361111111,7.53611111111,6.0,3.0,2016.0,0.0
2016-03-14,-2.34,0.0,0.46,16.8214285714,6.27714285714,0.0,3.0,2016.0,1.0
2016-03-15,-3.09534883721,0.0,0.0,31.5891472868,3.66201550388,1.0,3.0,2016.0,1.0
2016-03-16,2.72045454545,0.109848484848,1.39318181818,53.0075757576,2.76818181818,2.0,3.0,2016.0,1.0
2016-03-17,-0.829197080292,0.0,0.470072992701,46.3503649635,3.66934306569,3.0,3.0,2016.0,1.0
2016-03-18,-1.0255033557,0.163758389262,1.15771812081,53.5167785235,2.91342281879,4.0,3.0,2016.0,1.0
2016-03-19,-4.79513888889,0.0,0.675,40.2083333333,7.86736111111,5.0,3.0,2016.0,0.0
2016-03-20,-5.91594202899,0.0,0.0,21.3695652174,10.4528985507,6.0,3.0,2016.0,0.0
2016-03-21,-4.91503759398,0.11954887218,0.413533834586,53.0676691729,5.63834586466,0.0,3.0,2016.0,1.0
2016-03-22,-3.10592592593,0.0111111111111,0.591851851852,41.2444444444,18.2296296296,1.0,3.0,2016.0,1.0
2016-03-23,-2.18496732026,0.0326797385621,0.36339869281,26.8366013072,10.6437908497,2.0,3.0,2016.0,1.0
2016-03-24,-6.29025423729,0.0114406779661,0.206779661017,12.5423728814,10.0690677966,3.0,3.0,2016.0,1.0
2016-03-25,-1.77103448276,0.148965517241,0.551034482759,31.6344827586,4.53310344828,4.0,3.0,2016.0,1.0
